sku;descripcion;marca;id_categoria;presentacion;unidadcm3;unidadkg;id_proveedor
7343;EQUIXX-XX-X-XXXLE L;SIN DEFINIR;35;Pack;0;0;3
7344;EQUIXX-XX-X-XXXE XL;SIN DEFINIR;35;Pack;0;0;3
7345;EXHIXX-XX-X-XXX20BT;SIN DEFINIR;35;Pack;0;0;3
7346;HELAXX-XX-X-XXXT-PC;SIN DEFINIR;35;Pack;0;0;3
7347;IMAGXX-XX-X-XXXNEFA;SIN DEFINIR;35;Pack;0;0;3
7348;IMAGXX-XX-X-XXXONES;SIN DEFINIR;35;Pack;0;0;3
7349;IMAGXX-XX-X-XXXZZIO;FRIZZIO;35;Pack;0;0;3
7350;IMAGXX-XX-X-XXXKILO;FRIZZIO;35;Pack;0;0;3
7351;IMAGXX-XX-X-XXXITOS;FRIZZIO;35;Pack;0;0;3
7352;IMAGXX-XX-X-XXXNDAE;SIN DEFINIR;35;Pack;0;0;3
7353;IMAGXX-XX-X-XXXTOPS;SIN DEFINIR;35;Pack;0;0;3
7354;KIT XX-XX-X-XXXRKET;GRIDO;94;Unidades;0.66600000000000004;0;3
7355;IMAGXX-XX-X-XXXLINA;SIN DEFINIR;35;Pack;0;0;3
7356;IMAGXX-XX-X-XXXTOPS;SIN DEFINIR;35;Pack;0;0;3
7357;IMAGXX-XX-X-XXXLIAR;SIN DEFINIR;35;Pack;0;0;3
7358;JUEGXX-XX-X-XXXADO.;SIN DEFINIR;35;Pack;0;0;3
7359;LICUXX-XX-X-XXX LTS;SIN DEFINIR;35;Pack;0;0;3
7360;LONAXX-XX-X-XXXILLA;SIN DEFINIR;35;Pack;0;0;3
7361;MARCXX-XX-X-XXXM 30;SIN DEFINIR;35;Pack;0;0;3
7362;MESAXX-XX-X-XXXRESA;SIN DEFINIR;35;Pack;8.3330000000000002;0;3
7363;MESAXX-XX-X-XXXRIOR;SIN DEFINIR;35;Pack;0;0;3
7364;MOTOXX-XX-X-XXXM 30;SIN DEFINIR;35;Pack;0;0;3
7365;MOTOXX-XX-X-XXX 330;SIN DEFINIR;35;Pack;0;0;3
7366;MOTOXX-XX-X-XXXM 42;SIN DEFINIR;35;Pack;0;0;3
7367;MPSWXX-XX-X-XXXEDIO;SIN DEFINIR;35;Pack;0;0;3
7368;MPSWXX-XX-X-XXXSORA;SIN DEFINIR;35;Pack;0;0;3
7369;PACKXX-XX-X-XXXGRS.;FRIZZIO;35;Pack;1.1899999999999999;0;3
7370;PACKXX-XX-X-XXX grs;FRIZZIO;35;Pack;1.042;0;3
7371;PACKXX-XX-X-XXX grs;FRIZZIO;35;Pack;1.1899999999999999;0;3
7372;PACKXX-XX-X-XXX GRS;FRIZZIO;35;Pack;1.042;0;3
7373;PANTXX-XX-X-XXX 43";SIN DEFINIR;35;Pack;0;0;3
7374;PIZZXX-XX-X-XXXCION;SIN DEFINIR;35;Pack;0;0;3
7375;PLOTXX-XX-X-XXX 350;SIN DEFINIR;35;Pack;0;0;3
7376;PLOTXX-XX-X-XXX 550;SIN DEFINIR;35;Pack;0;0;3
7377;PLOTXX-XX-X-XXX20BT;SIN DEFINIR;35;Pack;0;0;3
7378;PLOTXX-XX-X-XXX/EXT;SIN DEFINIR;35;Pack;4.0000000000000001E-2;0;3
7379;PLOTXX-XX-X-XXXTORE;SIN DEFINIR;35;Pack;0;0;3
7380;POP XX-XX-X-XXXRIDO;GRIDO;35;Pack;0;0;3
7381;PUERXX-XX-X-XXXOBAR;SIN DEFINIR;35;Pack;0;0;3
7382;PUFFXX-XX-X-XXXAZUL;SIN DEFINIR;35;Pack;0;0;3
7383;REJIXX-XX-X-XXXMBRE;SIN DEFINIR;35;Pack;0;0;3
7384;REJIXX-XX-X-XXXANCA;SIN DEFINIR;35;Pack;0.26700000000000002;0;3
7385;REJIXX-XX-X-XXXGRIS;SIN DEFINIR;35;Pack;0;0;3
7386;REPUXX-XX-X-XXX0 MM;SIN DEFINIR;35;Pack;0;0;3
7387;REPUXX-XX-X-XXXLDO);SIN DEFINIR;35;Pack;0;0;3
7388;REVEXX-XX-X-XXXVING;SIN DEFINIR;35;Pack;0;0;3
7389;REVEXX-XX-X-XXXDITO;SIN DEFINIR;35;Pack;0;0;3
7390;REVEXX-XX-X-XXX MTS;SIN DEFINIR;35;Pack;0;0;3
7391;REVEXX-XX-X-XXX MTS;SIN DEFINIR;35;Pack;0;0;3
7392;SILLXX-XX-X-XXXUnid;SIN DEFINIR;74;Pack;16;0;3
7393;TAPAXX-XX-X-XXX 330;SIN DEFINIR;35;Pack;0;0;3
7394;TAPAXX-XX-X-XXX6STD;SIN DEFINIR;35;Pack;0.5;0;3
7395;TAPAXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7396;TAPAXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7397;TAPAXX-XX-X-XXXAM30;SIN DEFINIR;35;Pack;0;0;3
7398;TARIXX-XX-X-XXXORT);SIN DEFINIR;35;Pack;0;0;3
7399;TV LXX-XX-X-XXX" LG;SIN DEFINIR;35;Pack;0;0;3
7400;TV LXX-XX-X-XXXMART;SIN DEFINIR;35;Pack;0;0;3
7401;TV LXX-XX-X-XXX" LG;SIN DEFINIR;35;Pack;0;0;3
7402;TV LXX-XX-X-XXX LG";SIN DEFINIR;35;Pack;0;0;3
7403;VASOXX-XX-X-XXX00 U;SIN DEFINIR;35;Pack;0;0;3
7404;VIDRXX-XX-X-XXXDAD);SIN DEFINIR;35;Pack;0;0;3
7405;CONSXX-XX-X-XXXAM30;SIN DEFINIR;35;Pack;0;0;3
7406;CESTXX-XX-X-XXX lts;SIN DEFINIR;35;Pack;0;0;3
7407;PLOTXX-XX-X-XXX 450;SIN DEFINIR;35;Pack;0;0;3
7408;PLOTXX-XX-X-XXXM 22;SIN DEFINIR;35;Pack;0;0;3
7409;REMEXX-XX-X-XXX. 14;GRIDO;35;Pack;0.16;0;3
7410;TV LXX-XX-X-XXXMART;SIN DEFINIR;35;Pack;0;0;3
7411;REMEXX-XX-X-XXX. 16;GRIDO;35;Pack;0.16;0;3
7412;REMEXX-XX-X-XXXT. L;GRIDO;35;Pack;0.16;0;3
7413;REMEXX-XX-X-XXXT. M;GRIDO;35;Pack;0.16;0;3
7414;REMEXX-XX-X-XXX. XL;GRIDO;35;Pack;0.16;0;3
7415;REMEXX-XX-X-XXX XXL;GRIDO;35;Pack;0.16;0;3
7416;DELAXX-XX-X-XXXRIDO;GRIDO;35;Pack;0.10000000000000001;0;3
7417;COFIXX-XX-X-XXX Un.;GRIDO;35;Pack;5.0000000000000003E-2;0;3
7418;PANTXX-XX-X-XXXT.34;GRIDO;35;Pack;0.16;0;3
7419;PANTXX-XX-X-XXXT.36;GRIDO;35;Pack;0.16;0;3
7420;PANTXX-XX-X-XXXT.38;GRIDO;35;Pack;0.16;0;3
7421;PANTXX-XX-X-XXXT.40;GRIDO;35;Pack;0.16;0;3
7422;PANTXX-XX-X-XXXT.42;GRIDO;35;Pack;0.16;0;3
7423;PANTXX-XX-X-XXXT.44;GRIDO;35;Pack;0.16;0;3
7424;PANTXX-XX-X-XXXT.46;GRIDO;35;Pack;0.16;0;3
7425;PANTXX-XX-X-XXXT.48;GRIDO;35;Pack;0.16;0;3
7426;PANTXX-XX-X-XXXT.50;GRIDO;35;Pack;0.16;0;3
7427;PANTXX-XX-X-XXXT.38;GRIDO;35;Pack;0.16;0;3
7428;PANTXX-XX-X-XXXT.40;GRIDO;35;Pack;0.16;0;3
7429;PANTXX-XX-X-XXXT.42;GRIDO;35;Pack;0.16;0;3
7430;PANTXX-XX-X-XXXT.44;GRIDO;35;Pack;0.16;0;3
7431;PANTXX-XX-X-XXXT.46;GRIDO;35;Pack;0.16;0;3
7432;PANTXX-XX-X-XXXT.48;GRIDO;35;Pack;0.16;0;3
7433;PANTXX-XX-X-XXXT.50;GRIDO;35;Pack;0.16;0;3
7434;PANTXX-XX-X-XXXT.52;GRIDO;35;Pack;0.16;0;3
7435;PLOTXX-XX-X-XXXTIVO;SIN DEFINIR;35;Pack;0;0;3
7436;TOTEXX-XX-X-XXXZZIO;FRIZZIO;79;Pack;0;0;3
7437;BURLXX-XX-X-XXXNERA;SIN DEFINIR;35;Pack;0;0;3
7438;BURLXX-XX-X-XXX 355;SIN DEFINIR;35;Pack;0;0;3
7439;ACRIXX-XX-X-XXXLERA;SIN DEFINIR;35;Pack;0;0;3
7440;MANIXX-XX-X-XXXNERA;SIN DEFINIR;35;Pack;0;0;3
7441;CENEXX-XX-X-XXXM 22;SIN DEFINIR;35;Pack;0;0;3
7442;JUEGXX-XX-X-XXX 350;SIN DEFINIR;35;Pack;0;0;3
7443;JUEGXX-XX-X-XXX 550;SIN DEFINIR;35;Pack;0;0;3
7444;CAPUXX-XX-X-XXX0 UN;SIN DEFINIR;35;Pack;0;0;3
7445;CAPUXX-XX-X-XXX0 UN;SIN DEFINIR;35;Pack;0;0;3
7446;REMEXX-XX-X-XXXT. S;GRIDO;35;Pack;0.16;0;3
7447;CONSXX-XX-X-XXXM 14;SIN DEFINIR;35;Pack;0;0;3
7448;FUNDXX-XX-X-XXXERIA;SIN DEFINIR;35;Pack;0;0;3
7449;CARRXX-XX-X-XXXERIA;SIN DEFINIR;35;Pack;0;0;3
7450;SILLXX-XX-X-XXXAZUL;SIN DEFINIR;35;Pack;0;0;3
7451;MESAXX-XX-X-XXXONDA;SIN DEFINIR;35;Pack;0;0;3
7452;PANTXX-XX-X-XXXT.60;GRIDO;35;Pack;0;0;3
7453;CENEXX-XX-X-XXX 555;FRIZZIO;35;Pack;0;0;3
7454;CAJAXX-XX-X-XXXNDAR;SIN DEFINIR;35;Pack;0;0;3
7455;CAJAXX-XX-X-XXXCIAL;SIN DEFINIR;35;Pack;0;0;3
7456;PACKXX-XX-X-XXXGRS.;FRIZZIO;35;Pack;1.389;0;3
7457;PACKXX-XX-X-XXX50 g;FRIZZIO;35;Pack;1.4279999999999999;0;3
7458;PACKXX-XX-X-XXX 150;FRIZZIO;35;Pack;1.4279999999999999;0;3
7459;VASOXX-XX-X-XXXNID.;SIN DEFINIR;35;Pack;0;0;3
7460;PACKXX-XX-X-XXX0 g.;SIN DEFINIR;35;Pack;1.1359999999999999;0;3
7461;PACKXX-XX-X-XXX0 g.;SIN DEFINIR;35;Pack;1.1359999999999999;0;3
7462;MOD XX-XX-X-XXXANDO;SIN DEFINIR;35;Pack;0;0;3
7463;MOD XX-XX-X-XXX2.14;SIN DEFINIR;35;Pack;0;0;3
7464;GALLXX-XX-X-XXXQTES;SIN DEFINIR;35;Pack;0;0;3
7465;PANEXX-XX-X-XXXIDO.;GRIDO;35;Pack;0;0;3
7466;MODUXX-XX-X-XXXCAJA;SIN DEFINIR;35;Pack;0;0;3
7467;CAMPXX-XX-X-XXXT.16;GRIDO;35;Pack;2;0;3
7468;CAMPXX-XX-X-XXX T.S;GRIDO;35;Pack;0.66000000000000003;0;3
7469;CAMPXX-XX-X-XXX T.M;GRIDO;35;Pack;0.66000000000000003;0;3
7470;CAMPXX-XX-X-XXX T.L;GRIDO;35;Pack;0.66000000000000003;0;3
7471;CAMPXX-XX-X-XXXT.XL;GRIDO;35;Pack;0.66000000000000003;0;3
7472;CAMPXX-XX-X-XXX.XXL;GRIDO;35;Pack;0.66000000000000003;0;3
7473;CAMPXX-XX-X-XXXXXXL;GRIDO;35;Pack;0;0;3
7474;PACKXX-XX-X-XXXCAKE;SIN DEFINIR;35;Pack;0;0;3
7475;PACKXX-XX-X-XXXUTAS;SIN DEFINIR;35;Pack;0;0;3
7476;PACKXX-XX-X-XXXLATE;SIN DEFINIR;35;Pack;0;0;3
7477;PACKXX-XX-X-XXX PIE;SIN DEFINIR;35;Pack;0;0;3
7478;PACKXX-XX-X-XXXMISÚ;SIN DEFINIR;35;Pack;0;0;3
7479;VASOXX-XX-X-XXXOD 1;SIN DEFINIR;35;Pack;0;0;3
7480;VASOXX-XX-X-XXXOD 2;SIN DEFINIR;35;Pack;0;0;3
7481;VASOXX-XX-X-XXXOD 3;SIN DEFINIR;35;Pack;0;0;3
7482;CAMPXX-XX-X-XXXXXXL;SIN DEFINIR;35;Pack;0;0;3
7483;CONSXX-XX-X-XXXRTAS;SIN DEFINIR;35;Pack;0;0;3
7484;VASOXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7485;TUPPXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7486;VINCXX-XX-X-XXX 250;SIN DEFINIR;35;Pack;0;0;3
7487;VASOXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7488;ALMEXX-XX-X-XXX00 G;SIN DEFINIR;35;Pack;0;0;3
7489;CEREXX-XX-X-XXX00 G;SIN DEFINIR;35;Pack;0;0;3
7490;PACKXX-XX-X-XXX0 GR;FRIZZIO;35;Pack;1.389;0;3
7491;PACKXX-XX-X-XXXGRS.;FRIZZIO;35;Pack;1.389;0;3
7492;EXHIXX-XX-X-XXXCAFE;GRIDO;79;Unidades;1.5900000000000001;2;3
7493;TERMXX-XX-X-XXX 150;SIN DEFINIR;35;Pack;0;0;3
7494;DISPXX-XX-X-XXXCERO;SIN DEFINIR;35;Pack;0;0;3
7495;SALSXX-XX-X-XXX30UN;SIN DEFINIR;94;Unidades;0.59499999999999997;4.1449999999999996;3
7496;SALSXX-XX-X-XXX30UN;SIN DEFINIR;94;Unidades;5.9999999999999998E-2;0;3
7497;SALSXX-XX-X-XXX30UN;SIN DEFINIR;94;Unidades;0.59499999999999997;5;3
7498;SALSXX-XX-X-XXX30UN;SIN DEFINIR;94;Unidades;0.59499999999999997;5;3
7499;PANEXX-XX-X-XXXMICA;SIN DEFINIR;35;Pack;0;0;3
7500;PANEXX-XX-X-XXXARES;SIN DEFINIR;35;Pack;0;0;3
7501;PANEXX-XX-X-XXXVIAL;SIN DEFINIR;35;Pack;0;0;3
7502;PANEXX-XX-X-XXXAJES;SIN DEFINIR;35;Pack;0;0;3
7503;PANEXX-XX-X-XXXLLAS;SIN DEFINIR;35;Pack;0;0;3
7504;MESIXX-XX-X-XXXLLAS;SIN DEFINIR;35;Pack;0;0;3
7505;CAPUXX-XX-X-XXX0 UN;SIN DEFINIR;35;Pack;0;0;3
7506;VASOXX-XX-X-XXX0 UN;SIN DEFINIR;35;Pack;0;0;3
7507;PANTXX-XX-X-XXXD 49;SIN DEFINIR;35;Pack;0;0;3
7508;TAPAXX-XX-X-XXXANEL;SIN DEFINIR;35;Pack;0;0;3
7509;PANTXX-XX-X-XXX 43";SIN DEFINIR;35;Pack;0;0;3
7510;CONSXX-XX-X-XXXM 22;SIN DEFINIR;35;Pack;0;0;3
7511;CONSXX-XX-X-XXXM 18;SIN DEFINIR;35;Pack;0;0;3
7512;PANTXX-XX-X-XXX 32";SIN DEFINIR;35;Pack;0;0;3
7513;BANQXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7514;CAJAXX-XX-X-XXXACEN;GRIDO;365;Unidades;1.7000000000000001E-2;8.5;3
7515;ACEIXX-XX-X-XXX LTS;SIN DEFINIR;544;Unidades;0.16669999999999999;0;3
7516;YERBXX-XX-X-XXX1 KG;SIN DEFINIR;544;Unidades;0.13227;1;3
7517;ARROXX-XX-X-XXX1 KG;SIN DEFINIR;544;Unidades;0.10100000000000001;0;3
7518;CRACXX-XX-X-XXXGRS.;SIN DEFINIR;544;Unidades;0.1042;0;3
7519;EXPRXX-XX-X-XXX GRS;SIN DEFINIR;35;Pack;0;0;3
7520;LUCHXX-XX-X-XXX GRS;SIN DEFINIR;544;Unidades;9.2600000000000002E-2;0;3
7521;FAV.XX-XX-X-XXX1 KG;SIN DEFINIR;35;Pack;0;0;3
7522;LUCCXX-XX-X-XXXGRS ;SIN DEFINIR;35;Pack;0;0;3
7523;BIZCXX-XX-X-XXXL.E.;SIN DEFINIR;544;Unidades;6.1699999999999998E-2;0;3
7524;ARLIXX-XX-X-XXX GRS;SIN DEFINIR;544;Unidades;5.9499999999999997E-2;0;3
7525;LUCHXX-XX-X-XXX GRS;SIN DEFINIR;544;Unidades;5.0000000000000003E-2;0;3
7526;CRUZXX-XX-X-XXXNID.;SIN DEFINIR;544;Unidades;0.0298;0;3
7527;MATAXX-XX-X-XXX GRS;SIN DEFINIR;544;Unidades;0.1042;0.5;3
7528;EXQ XX-XX-X-XXX GRS;SIN DEFINIR;35;Pack;0;0;3
7529;EXQ XX-XX-X-XXX GRS;SIN DEFINIR;544;Unidades;1.7000000000000001E-2;0;3
7530;CAJAXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
7531;LUCHXX-XX-X-XXX 500;SIN DEFINIR;35;Pack;0;0;3
7532;PINTXX-XX-X-XXX LTS;VIA BANA;35;Pack;0;0;3
7533;PINTXX-XX-X-XXX LTS;VIA BANA;35;Pack;0;0;3
7534;CARTXX-XX-X-XXX0 cm;VIA BANA;35;Pack;0;0;3
7535;BARRXX-XX-X-XXX50CM;SIN DEFINIR;35;Pack;0;0;3
7536;MESAXX-XX-X-XXXX 60;GRIDO;35;Pack;0;0;3
7537;PINTXX-XX-X-XXXLTS.;VIA BANA;35;Pack;0;0;3
7538;TAPAXX-XX-X-XXX0 CM;SIN DEFINIR;35;Pack;0;0;3
7539;TAPAXX-XX-X-XXX0X60;SIN DEFINIR;35;Pack;0;0;3
7540;TUPPXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
7541;TUPPXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
7542;CARTXX-XX-X-XXXOD 2;VIA BANA;35;Pack;0;0;3
7543;EMPAXX-XX-X-XXX MTS;SIN DEFINIR;35;Pack;0;0;3
7544;CARTXX-XX-X-XXXOD 1;VIA BANA;35;Pack;0;0;3
7545;FOLLXX-XX-X-XXXunid;VIA BANA;35;Pack;0;0;3
7546;VINIXX-XX-X-XXXZZIO;FRIZZIO;79;Unidades;0.01;0.01;3
7547;CAFEXX-XX-X-XXX+CAP;SIN DEFINIR;35;Pack;0;0;3
7549;PANTXX-XX-X-XXXT.56;GRIDO;35;Pack;0;0;3
7550;PANTXX-XX-X-XXXT.54;GRIDO;35;Pack;0;0;3
7782;CAJAXX-XX-X-XXXNº 1;SIN DEFINIR;35;Pack;0;0;3
7783;TARIXX-XX-X-XXX (H);SIN DEFINIR;35;Pack;0;0;3
7784;GRIDXX-XX-X-XXXTOS);GRIDO;35;Pack;0;0;3
7785;JUEGXX-XX-X-XXXTICO;SIN DEFINIR;35;Pack;0;0;3
7786;CUBAXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7787;CALCXX-XX-X-XXXZZIO;FRIZZIO;35;Pack;0;0;3
7788;CAJAXX-XX-X-XXX0 mm;SIN DEFINIR;35;Pack;0;0;3
7789;ABRIXX-XX-X-XXXSICO;SIN DEFINIR;35;Pack;0;0;3
7790;REPUXX-XX-X-XXXACHE;SIN DEFINIR;35;Pack;0;0;3
7791;IMAGXX-XX-X-XXXHIES;SIN DEFINIR;35;Pack;0;0;3
7792;GEL XX-XX-X-XXXUnid;SIN DEFINIR;35;Pack;0;0;3
7793;ABRIXX-XX-X-XXXULAR;SIN DEFINIR;35;Pack;0;0;3
7794;IMAGXX-XX-X-XXXAPP.;SIN DEFINIR;35;Pack;0;0;3
7795;IMAGXX-XX-X-XXXTIDO;SIN DEFINIR;35;Pack;0;0;3
7796;CUPSXX-XX-X-XXXSTER;SIN DEFINIR;35;Pack;1.1899999999999999;0;3
7797;JUEGXX-XX-X-XXXDORA;SIN DEFINIR;35;Pack;0;0;3
7798;BUZOXX-XX-X-XXXLE M;VIA BANA;35;Pack;0.40000000000000002;0;3
7799;BUZOXX-XX-X-XXXE XL;VIA BANA;35;Pack;0.40000000000000002;0;3
7800;VASOXX-XX-X-XXXSTER;SIN DEFINIR;35;Pack;0;0;3
7801;MPSWXX-XX-X-XXXIONE;SIN DEFINIR;35;Pack;0;0;3
7802;MPSWXX-XX-X-XXXANDO;SIN DEFINIR;35;Pack;0;0;3
7803;MPSWXX-XX-X-XXXANDE;SIN DEFINIR;35;Pack;5;0;3
7804;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7805;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7806;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7807;MPSWXX-XX-X-XXX0 MM;SIN DEFINIR;35;Pack;0;0;3
7808;MPSWXX-XX-X-XXXILLA;SIN DEFINIR;35;Pack;0;0;3
7809;MPSWXX-XX-X-XXXAIRE;SIN DEFINIR;35;Pack;0;0;3
7810;MPSWXX-XX-X-XXXGULO;SIN DEFINIR;35;Pack;0;0;3
7811;MPSWXX-XX-X-XXXRING;SIN DEFINIR;35;Pack;0;0;3
7812;MPSWXX-XX-X-XXXNDUS;SIN DEFINIR;35;Pack;0;0;3
7813;MPSWXX-XX-X-XXXNDUS;SIN DEFINIR;35;Pack;0;0;3
7814;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7815;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7816;MPSWXX-XX-X-XXXORNO;SIN DEFINIR;35;Pack;0;0;3
7817;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7818;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7819;MPSWXX-XX-X-XXXDUS.;SIN DEFINIR;35;Pack;0;0;3
7820;MPSWXX-XX-X-XXXOMBA;SIN DEFINIR;35;Pack;0;0;3
7821;MPSWXX-XX-X-XXXHICA;SIN DEFINIR;35;Pack;0;0;3
7822;MPSWXX-XX-X-XXX2 OR;SIN DEFINIR;35;Pack;0;0;3
7823;MPSWXX-XX-X-XXXLETO;SIN DEFINIR;35;Pack;0;0;3
7824;BUZOXX-XX-X-XXXE XS;VIA BANA;35;Pack;0;0;3
7825;BUZOXX-XX-X-XXXLE S;VIA BANA;35;Pack;0.40000000000000002;0;3
7826;BUZOXX-XX-X-XXXLE L;VIA BANA;35;Pack;0.40000000000000002;0;3
7827;40 XXX-XX-X-XXX00UN;VIA BANA;35;Pack;0.83299999999999996;0;3
7828;40x5XX-XX-X-XXXnid.;GRIDO;35;Pack;1.042;0;3
7829;50X6XX-XX-X-XXXnid.;GRIDO;35;Pack;1.042;0;3
7830;ACOPXX-XX-X-XXXNDER;SIN DEFINIR;35;Pack;0;0;3
7831;ACOPXX-XX-X-XXXSTER;SIN DEFINIR;557;Unidades;8.0000000000000002E-3;0;3
7832;ALCOXX-XX-X-XXXlts.;SIN DEFINIR;556;Unidades;0.625;4.8799999999999999;3
7833;ALMEXX-XX-X-XXXpaq.;SIN DEFINIR;35;Pack;0;0;3
7834;ANILXX-XX-X-XXXSTER;SIN DEFINIR;557;Pack;8.0000000000000002E-3;0;3
7835;ARANXX-XX-X-XXXSTER;SIN DEFINIR;557;Unidades;8.0000000000000002E-3;0;3
7836;ARMAXX-XX-X-XXXERIA;SIN DEFINIR;35;Pack;0;0;3
7837;BALDXX-XX-X-XXXMOPA;SIN DEFINIR;556;Unidades;4;0;3
7838;BAÑOXX-XX-X-XXX kg);SIN DEFINIR;35;Pack;1.5629999999999999;0;3
7839;BAÑOXX-XX-X-XXX kg);SIN DEFINIR;35;Pack;1.5629999999999999;0;3
7840;BAÑOXX-XX-X-XXX6074;SIN DEFINIR;35;Pack;1.5629999999999999;0;3
7841;BISAXX-XX-X-XXXL BT;SIN DEFINIR;35;Pack;0;0;3
7842;BISAXX-XX-X-XXX 420;SIN DEFINIR;35;Pack;0;0;3
7843;BOCHXX-XX-X-XXXgrs.;SIN DEFINIR;557;Unidades;6.7000000000000004E-2;0;3
7844;BochXX-XX-X-XXX grs;GRIDO;557;Unidades;5.0000000000000003E-2;0;3
7845;BOCHXX-XX-X-XXXgrs.;SIN DEFINIR;35;Pack;0;0;3
7846;BOCHXX-XX-X-XXX grs;VIA BANA;35;Pack;6.7000000000000004E-2;0;3
7847;BOLSXX-XX-X-XXXUNID;SIN DEFINIR;556;Unidades;0.20000000000000001;0;3
7848;BOLSXX-XX-X-XXX0 UN;GRIDO;35;Pack;1;0;3
7849;BOLSXX-XX-X-XXX0 UN;GRIDO;35;Pack;1;0;3
7850;BURBXX-XX-X-XXXNID.;SIN DEFINIR;35;Pack;2.2200000000000002;0;3
7851;BURBXX-XX-X-XXXnid.;GRIDO;35;Pack;2.8599999999999999;0;3
7852;BURLXX-XX-X-XXXOBAR;SIN DEFINIR;35;Pack;0;0;3
7853;BUZOXX-XX-X-XXX XXL;VIA BANA;35;Pack;0.40000000000000002;0;3
7854;CABEXX-XX-X-XXXMOPA;SIN DEFINIR;556;Unidades;8.0000000000000002E-2;0;3
7855;CABOXX-XX-X-XXXLATA;SIN DEFINIR;35;Pack;0;0;3
7856;CABOXX-XX-X-XXXTURA;SIN DEFINIR;556;Unidades;8.0000000000000002E-2;0;3
7857;CABOXX-XX-X-XXX mts;SIN DEFINIR;35;Pack;0;0;3
7858;CAJAXX-XX-X-XXXRIDO;GRIDO;557;Unidades;8.3330000000000002;0;3
7859;CALCXX-XX-X-XXXRIDO;GRIDO;35;Pack;0;0;3
7860;CALCXX-XX-X-XXX LTS;SIN DEFINIR;35;Pack;0;0;3
7861;CAPEXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;1.3899999999999999;0;3
7862;CAPSXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0.02;0;3
7863;CAPSXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;0;0;3
7864;CAPSXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;5.6000000000000001E-2;0;3
7865;CAPUXX-XX-X-XXX0GRS;SIN DEFINIR;35;Pack;0;0;3
7866;CARRXX-XX-X-XXXEÑAS;SIN DEFINIR;35;Pack;0;0;3
7867;CARTXX-XX-X-XXXADO);SIN DEFINIR;556;Unidades;0.40000000000000002;0;3
7868;CARTXX-XX-X-XXX 1MT;SIN DEFINIR;35;Pack;0;0;3
7869;CARTXX-XX-X-XXXX MT;SIN DEFINIR;35;Pack;0;0;3
7870;CARTXX-XX-X-XXXX MT;SIN DEFINIR;35;Pack;0;0;3
7871;CENEXX-XX-X-XXX Mts;SIN DEFINIR;35;Pack;0.20000000000000001;0;3
7872;CENEXX-XX-X-XXX Mts;SIN DEFINIR;35;Pack;0.20000000000000001;0;3
7873;CEPIXX-XX-X-XXX0 CM;SIN DEFINIR;556;Unidades;0.5;0.45000000000000001;3
7874;CESTXX-XX-X-XXXRIDO;GRIDO;556;Unidades;1.667;0;3
7875;CHIPXX-XX-X-XXX UN.;SIN DEFINIR;35;Pack;0;0;3
7876;CHIPXX-XX-X-XXX UN.;SIN DEFINIR;35;Pack;0;0;3
7877;CHIPXX-XX-X-XXX UN.;SIN DEFINIR;35;Pack;0;0;3
7878;CHOCXX-XX-X-XXX UN.;SIN DEFINIR;35;Pack;0;0;3
7879;CHOCXX-XX-X-XXXUNID;GRIDO;35;Pack;0;0;3
7880;CHOCXX-XX-X-XXX UN.;SIN DEFINIR;35;Pack;0;0;3
7881;CHOCXX-XX-X-XXX PAQ;SIN DEFINIR;35;Pack;0;0;3
7882;CINTXX-XX-X-XXX6 UN;GRIDO;35;Pack;0.02;0;3
7883;CINTXX-XX-X-XXXBANA;VIA BANA;35;Pack;3.3000000000000002E-2;0;3
7884;COCTXX-XX-X-XXXGRS.;SIN DEFINIR;35;Pack;8.6999999999999994E-2;0;3
7885;CONFXX-XX-X-XXXX KG;SIN DEFINIR;35;Pack;0.185;0;3
7886;CONOXX-XX-X-XXXnid.;SIN DEFINIR;35;Pack;1.786;0;3
